Idcar_200m,I_est_200,Idcar_1km,I_est_1km,Idcar_nat,Groupe,Ind,Men_1ind,Men_5ind,Men_prop,Men_fmp,Ind_snv,Men_surf,Men_coll,Men_mais,Log_av45,Log_45_70,Log_70_90,Log_ap90,Log_inc,Log_soc,Ind_0_3,Ind_4_5,Ind_6_10,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_55_64,Ind_65_79,Ind_80p,Ind_inc,Men_pauv,Men,lcog_geo
CRS3035RES200mN2622000E3467800,1,CRS3035RES1000mN2622000E3467000,1,CRS3035RES2000mN2622000E3466000,274437,5,0.2,0.1,0.8,0.4,103234.1,204.6,0,1.8,0.2,0,0,1.6,0,0.7,0.2,0.3,0.5,0.6,0.3,1.6,1,0.3,0.2,0,0,0.3,1.8,17391
CRS3035RES200mN2622000E3470600,1,CRS3035RES1000mN2622000E3470000,1,CRS3035RES2000mN2622000E3470000,274447,1,0,0,0.4,0,26117.7,65.2,0,0.4,0,0,0.3,0.1,0,0,0,0,0.1,0.1,0.1,0,0.2,0.2,0.3,0,0,0,0.4,17109
CRS3035RES200mN2622000E3471000,1,CRS3035RES1000mN2622000E3471000,0,CRS3035RES2000mN2622000E3470000,652058,8,1.2,0,2.7,0.6,201913.4,383.9,0,3.8,0.4,0.1,0.5,2.8,0,0,0.2,0.3,0.2,1.1,0.5,1.4,2.3,1,0.7,0.3,0,0.3,3.8,17109
CRS3035RES200mN2622000E3471200,0,CRS3035RES1000mN2622000E3471000,0,CRS3035RES2000mN2622000E3470000,652060,135,24,2,45,3,3135787,5467.9,31,34,0,0,7,57,1,0,4,4,5,6,12,35,33,13,21,2,0,3,65,17109
CRS3035RES200mN2622000E3471400,1,CRS3035RES1000mN2622000E3471000,0,CRS3035RES2000mN2622000E3470000,652058,54.5,8,0,18.3,4.4,1375535,2615.3,0,25.6,2.9,0.8,2.9,19,0,0,1.5,2.2,1.5,7.7,3.6,9.5,15.3,6.6,4.4,2.2,0,2.2,25.6,17109
CRS3035RES200mN2622000E3471600,0,CRS3035RES1000mN2622000E3471000,0,CRS3035RES2000mN2622000E3470000,652059,122.5,5,3,33,2,3126072.1,3919,0,40,0,0,0,40,0,0,11,6,17.5,11.5,2,36,30.5,1,7,0,0,0,40,17109
CRS3035RES200mN2622000E3478800,1,CRS3035RES1000mN2622000E3478000,1,CRS3035RES2000mN2622000E3478000,274477,18,1.3,0.6,5.1,0.6,437867,734.2,0,6.6,1.6,0,3.4,1.6,0,0,0.3,0.6,0.6,2.2,2.2,3.2,4.1,1.9,2.9,0,0,0.6,6.6,1737317315
CRS3035RES200mN2622000E3479000,1,CRS3035RES1000mN2622000E3479000,0,CRS3035RES2000mN2622000E3478000,652096,12,0.5,0,5.1,1.8,282430.4,481.4,0,5.1,2.3,0,2.8,0,0,0,0,0.4,0.5,1.4,0.5,1.4,2.3,4.1,0.9,0.5,0,0.5,5.1,1737317315
CRS3035RES200mN2622000E3479200,0,CRS3035RES1000mN2622000E3479000,0,CRS3035RES2000mN2622000E3478000,652099,51,6,1,19,3,1050861.8,2516,0,22,7,2,5,8,0,0,2,2,2,6,2,11,12,10,2,2,0,3,22,1737317315
CRS3035RES200mN2622000E3479400,1,CRS3035RES1000mN2622000E3479000,0,CRS3035RES2000mN2622000E3478000,652096,6,0.2,0,2.5,0.9,141215.2,240.7,0,2.5,1.1,0,1.4,0,0,0,0,0.2,0.2,0.7,0.2,0.7,1.2,2.1,0.5,0.2,0,0.2,2.5,1731517373
CRS3035RES200mN2622000E3480600,1,CRS3035RES1000mN2622000E3480000,1,CRS3035RES2000mN2622000E3480000,274488,2,0,0,0.5,0,41383.6,107.9,0.1,0.6,0.4,0,0,0.3,0,0,0,0.1,0.3,0.1,0.2,0.3,0.5,0.2,0.3,0,0,0,0.7,1748017315
CRS3035RES200mN2622000E3480800,1,CRS3035RES1000mN2622000E3480000,1,CRS3035RES2000mN2622000E3480000,274488,8,0.2,0.2,2.1,0.2,165534.2,431.6,0.2,2.5,1.5,0,0,1.2,0,0,0.2,0.2,1.1,0.6,0.8,1.3,1.9,0.8,1.1,0,0,0.2,2.7,17480
CRS3035RES200mN2622000E3483200,1,CRS3035RES1000mN2622000E3483000,0,CRS3035RES1000mN2622000E3483000,652100,2,0.1,0.1,0.6,0,37587.2,81.1,0,0.6,0.1,0,0,0.5,0,0,0.1,0,0.2,0.4,0.1,0.4,0.5,0.1,0.1,0.1,0,0.1,0.6,17057
CRS3035RES200mN2622000E3484400,1,CRS3035RES1000mN2622000E3484000,0,CRS3035RES4000mN2620000E3484000,652106,5,0.6,0,1.9,0.1,101114.9,244.7,0,2.1,0.7,0,0.9,0.5,0,0,0.2,0,0.3,0.2,0.5,1,0.8,0.9,1,0.1,0,0.3,2.1,17057
CRS3035RES200mN2622000E3484600,1,CRS3035RES1000mN2622000E3484000,0,CRS3035RES4000mN2620000E3484000,652106,17,1.9,0,6.5,0.4,343790.5,831.8,0,7.2,2.3,0,3.2,1.7,0,0,0.5,0.1,1,0.8,1.7,3.4,2.9,2.9,3.3,0.4,0,1,7.2,17057
CRS3035RES200mN2622000E3487400,1,CRS3035RES1000mN2622000E3487000,1,CRS3035RES4000mN2620000E3484000,108289,1,0,0,0.3,0.1,27408,52.5,0,0.5,0.2,0,0.1,0.2,0,0,0,0,0.1,0,0.1,0.2,0.3,0.1,0.1,0.1,0,0,0.5,1705717482
CRS3035RES200mN2622200E3462600,1,CRS3035RES1000mN2622000E3462000,0,CRS3035RES1000mN2622000E3462000,651915,4,0.5,0,1.4,0.2,108541.4,186.3,0.2,1.6,0.5,0.2,0.4,0.7,0,0.1,0.2,0,0.3,0.2,0.3,0.6,1,0.4,0.9,0.1,0,0.1,1.8,17028
CRS3035RES200mN2622200E3462800,0,CRS3035RES1000mN2622000E3462000,0,CRS3035RES1000mN2622000E3462000,651918,67.5,17,2,23,3,1834877,2965,5,29,2,12,15,5,0,0,3,2,4,5.5,0,16,13,9,11,4,0,3,34,17028
CRS3035RES200mN2622200E3463000,0,CRS3035RES1000mN2622000E3463000,0,CRS3035RES1000mN2622000E3463000,651931,24,3,1,7,2,516874.7,1007,0,11,0,7,3,1,0,0,1,0,1,2,2,2,7,5,2,2,0,1,11,17028
CRS3035RES200mN2622200E3463200,1,CRS3035RES1000mN2622000E3463000,0,CRS3035RES1000mN2622000E3463000,651930,1,0.4,0,0.4,0,19903.7,43.9,0.2,0.5,0,0.2,0.1,0.4,0,0,0.1,0,0,0,0.1,0.2,0.1,0.3,0.1,0.1,0,0.2,0.7,17028
CRS3035RES200mN2622200E3463600,0,CRS3035RES1000mN2622000E3463000,0,CRS3035RES1000mN2622000E3463000,651945,175,22,4,28,16,4033982.9,6366,22,51,0,0,0,73,0,21,10,6,15.5,20.5,13,30,46,15,16,3,0,7,73,17028
CRS3035RES200mN2622200E3463800,0,CRS3035RES1000mN2622000E3463000,0,CRS3035RES1000mN2622000E3463000,651937,79,27,3,19,0,1879148.8,2927,32,11,0,0,4,39,0,0,3,4,3,5,8,19,18,9,8,2,0,4,43,17028
CRS3035RES200mN2622200E3464000,0,CRS3035RES1000mN2622000E3464000,0,CRS3035RES1000mN2622000E3464000,652006,99,20,3,29,5,2174260.5,4114.7,5,42,8,18,9,11,1,0,5,1,7,5,8,24,15,14,12,8,0,9,47,17028
CRS3035RES200mN2622200E3464200,0,CRS3035RES1000mN2622000E3464000,0,CRS3035RES1000mN2622000E3464000,652000,46,11,2,8,2,941951.5,1556,16,8,2,3,10,9,0,0,1,0,1,0,5,9,9,12,6,3,0,3,24,17028
CRS3035RES200mN2622200E3464400,0,CRS3035RES1000mN2622000E3464000,0,CRS3035RES1000mN2622000E3464000,652003,58,9,1,25,2,1280159.7,2356,0,28,1,0,24,3,0,0,0,1,4,2,5,7,9,3,21,5,1,0,28,17028
CRS3035RES200mN2622200E3464600,0,CRS3035RES1000mN2622000E3464000,0,CRS3035RES1000mN2622000E3464000,652004,99,10,4,29,3,2491651.1,3512,0,40,7,12,3,18,0,0,6,1,5.5,12.5,5,18,23,5,21,2,0,4,40,17028
CRS3035RES200mN2622200E3464800,0,CRS3035RES1000mN2622000E3464000,0,CRS3035RES1000mN2622000E3464000,652002,63.5,10,2,19,3,1332842.8,2647,0,28,17,5,3,3,0,0,2,1,3,7.5,7,10,14,10,5,3,1,3,28,17028
CRS3035RES200mN2622200E3465000,0,CRS3035RES1000mN2622000E3465000,0,CRS3035RES1000mN2622000E3465000,651989,76,11,1,20,6,1602082.5,2962,0,36,2,4,10,20,0,14,2,1,4,4,5,17,14,14,10,4,1,5,36,17028
CRS3035RES200mN2622200E3465200,0,CRS3035RES1000mN2622000E3465000,0,CRS3035RES1000mN2622000E3465000,651992,136.5,21,3,30,11,2962208.5,5137,9,54,0,1,30,32,0,25,8,8.5,9,8,5,29,21,8,36,4,0,10,63,17028
CRS3035RES200mN2622200E3465400,0,CRS3035RES1000mN2622000E3465000,0,CRS3035RES1000mN2622000E3465000,651991,136.5,22,3,16,9,2621608.3,4522,31,32,3,0,6,54,0,34,12,3,6.5,6,15,35,24,19,13,3,0,11,63,17028
CRS3035RES200mN2622200E3471400,1,CRS3035RES1000mN2622000E3471000,0,CRS3035RES2000mN2622000E3470000,652058,7,1,0,2.3,0.6,176674.2,335.9,0,3.3,0.4,0.1,0.4,2.4,0,0,0.2,0.3,0.2,1,0.5,1.2,2,0.8,0.5,0.3,0,0.3,3.3,17109
CRS3035RES200mN2622200E3471600,1,CRS3035RES1000mN2622000E3471000,0,CRS3035RES2000mN2622000E3470000,652058,5,0.7,0,1.7,0.4,126195.9,239.9,0,2.3,0.3,0,0.3,1.7,0,0,0.1,0.2,0.1,0.7,0.4,0.9,1.4,0.6,0.4,0.2,0,0.2,2.3,17109
CRS3035RES200mN2622200E3475000,1,CRS3035RES1000mN2622000E3475000,0,CRS3035RES1000mN2622000E3475000,652074,2,0.1,0.1,0.6,0,44796.8,78.9,0,0.6,0,0,0,0.6,0,0,0,0.1,0.4,0.3,0,0.6,0.5,0.1,0,0,0,0,0.6,17373
CRS3035RES200mN2622200E3478600,1,CRS3035RES1000mN2622000E3478000,1,CRS3035RES2000mN2622000E3478000,274477,9,0.6,0.3,2.5,0.3,218933.5,367.1,0,3.3,0.8,0,1.7,0.8,0,0,0.2,0.3,0.3,1.1,1.1,1.6,2.1,0.9,1.4,0,0,0.3,3.3,17373
CRS3035RES200mN2622200E3478800,1,CRS3035RES1000mN2622000E3478000,1,CRS3035RES2000mN2622000E3478000,274477,28,2,1,7.9,1,681126.4,1142.1,0,10.3,2.4,0,5.4,2.5,0,0,0.5,1,1,3.4,3.4,4.9,6.4,3,4.4,0,0,1,10.3,17373
CRS3035RES200mN2622200E3479000,1,CRS3035RES1000mN2622000E3479000,0,CRS3035RES2000mN2622000E3478000,652096,8,0.3,0,3.4,1.2,188286.9,320.9,0,3.4,1.5,0,1.9,0,0,0,0,0.3,0.3,0.9,0.3,0.9,1.6,2.8,0.6,0.3,0,0.3,3.4,17373
CRS3035RES200mN2622200E3479200,0,CRS3035RES1000mN2622000E3479000,0,CRS3035RES2000mN2622000E3478000,652097,38,2,2,10,2,961546.1,1587,0,15,8,0,2,5,0,0,3,0,4,2,7,8,5,4,3,2,0,0,15,17373
CRS3035RES200mN2622200E3479400,0,CRS3035RES1000mN2622000E3479000,0,CRS3035RES2000mN2622000E3478000,652098,49,1,1,10,2,1006612.4,1537,0,16,5,0,2,9,0,0,2,3,2,5,9,11,8,8,0,1,0,0,16,17373
CRS3035RES200mN2622200E3483400,1,CRS3035RES1000mN2622000E3483000,0,CRS3035RES1000mN2622000E3483000,652100,3,0.2,0.1,0.8,0.1,56380.7,121.6,0,1,0.2,0,0.1,0.7,0,0,0.2,0,0.4,0.5,0.1,0.6,0.8,0.1,0.2,0.1,0,0.2,1,17057
CRS3035RES200mN2622200E3484400,1,CRS3035RES1000mN2622000E3484000,0,CRS3035RES4000mN2620000E3484000,652106,5,0.6,0,1.9,0.1,101114.9,244.7,0,2.1,0.7,0,0.9,0.5,0,0,0.2,0,0.3,0.2,0.5,1,0.8,0.9,1,0.1,0,0.3,2.1,17057
CRS3035RES200mN2622200E3484600,1,CRS3035RES1000mN2622000E3484000,0,CRS3035RES4000mN2620000E3484000,652106,20.5,2.3,0,7.8,0.5,414570.9,1003.1,0,8.6,2.8,0,3.8,2,0,0,0.7,0.2,1.1,0.9,2,4.1,3.5,3.5,4,0.5,0,1.2,8.6,17057
CRS3035RES200mN2622200E3484800,1,CRS3035RES1000mN2622000E3484000,0,CRS3035RES4000mN2620000E3484000,652106,2,0.2,0,0.8,0,40445.9,97.9,0,0.8,0.3,0,0.3,0.2,0,0,0.1,0,0.1,0.1,0.2,0.4,0.3,0.3,0.4,0.1,0,0.1,0.8,17057
CRS3035RES200mN2622400E3462000,1,CRS3035RES1000mN2622000E3462000,0,CRS3035RES1000mN2622000E3462000,651915,4,0.5,0,1.4,0.2,108541.4,186.3,0.2,1.6,0.5,0.2,0.4,0.7,0,0.1,0.2,0,0.3,0.2,0.3,0.6,1,0.4,0.9,0.1,0,0.1,1.8,1730017028
CRS3035RES200mN2622400E3462200,1,CRS3035RES1000mN2622000E3462000,0,CRS3035RES1000mN2622000E3462000,651915,16,2,0,5.4,0.6,434165.7,745.3,0.8,6.4,2,1,1.4,2.8,0,0.2,0.8,0.2,1.2,0.7,1.4,2.2,3.9,1.6,3.6,0.4,0,0.4,7.2,1702817300
CRS3035RES200mN2622400E3462800,1,CRS3035RES1000mN2622000E3462000,0,CRS3035RES1000mN2622000E3462000,651915,11.5,1.4,0,3.9,0.4,312056.6,535.7,0.6,4.6,1.5,0.7,1,2,0,0.1,0.6,0.1,0.9,0.5,1,1.6,2.7,1.2,2.6,0.3,0,0.3,5.2,17028
CRS3035RES200mN2622400E3463000,1,CRS3035RES1000mN2622000E3463000,0,CRS3035RES1000mN2622000E3463000,651930,17,7.6,0,6.3,0.6,338362.1,746.1,2.5,8.8,0,2.5,1.3,7.5,0,0,1.2,0,0,0,1.9,3.8,1.3,4.4,1.9,2.5,0,3.8,11.3,17028
CRS3035RES200mN2622400E3463200,0,CRS3035RES1000mN2622000E3463000,0,CRS3035RES1000mN2622000E3463000,651938,76.5,24,1,23,1,1812256.3,3362,8,36,3,17,11,13,0,0,3,2,2.5,2,8,17,14,9,13,6,0,8,44,17028
CRS3035RES200mN2622400E3463400,0,CRS3035RES1000mN2622000E3463000,0,CRS3035RES1000mN2622000E3463000,651934,66,6,1,26,3,1836358.1,2897,0,28,2,14,5,7,0,0,0,0.5,6.5,8,0,7,16,6,15,7,0,1,28,17028
CRS3035RES200mN2622400E3463600,0,CRS3035RES1000mN2622000E3463000,0,CRS3035RES1000mN2622000E3463000,651940,124,13,4,29,3,3443777.9,5512,12,41,3,11,5,34,0,0,2,1,5,6,19,24,24,19,18,6,0,4,53,17028
CRS3035RES200mN2622400E3463800,0,CRS3035RES1000mN2622000E3463000,0,CRS3035RES1000mN2622000E3463000,651943,103.5,36,1,13,10,2242611.9,4055,52,13,0,9,0,56,0,14,5,2,1.5,5,21,24,22,12,10,1,0,6,65,17028
CRS3035RES200mN2622400E3464400,1,CRS3035RES1000mN2622000E3464000,0,CRS3035RES1000mN2622000E3464000,651997,8,1.4,0,3.5,0.7,165732.5,376,0,3.8,0,0,3.5,0.3,0,0,0.3,0.7,0,0,0,3.1,0.4,1.4,2.1,0,0,0,3.8,17028
CRS3035RES200mN2622400E3464600,0,CRS3035RES1000mN2622000E3464000,0,CRS3035RES1000mN2622000E3464000,651998,39,3,0,14,1,891704.4,1457,0,16,0,0,14,2,0,0,1,2,2,3,1,7,4,6,10,2,1,1,16,17028
CRS3035RES200mN2622400E3464800,0,CRS3035RES1000mN2622000E3464000,0,CRS3035RES1000mN2622000E3464000,652011,113.5,14,0,35,9,2501108.5,4916,10,45,0,0,54,1,0,19,2,1.5,4.5,4.5,4,18,16,23,27,13,0,8,55,17028
CRS3035RES200mN2622400E3465000,0,CRS3035RES1000mN2622000E3465000,0,CRS3035RES1000mN2622000E3465000,651996,243,87,1,35,20,4994753.4,8528.7,97,55,2,2,12,135,1,39,5,1,7.5,15.5,29,78,53,29,23,2,0,17,152,17028
CRS3035RES200mN2622400E3465200,0,CRS3035RES1000mN2622000E3465000,0,CRS3035RES1000mN2622000E3465000,651995,225,59,4,43,7,4640882.2,8040,56,62,0,0,31,87,0,19,4,1,4,18,24,42,51,46,28,7,0,16,118,17028
CRS3035RES200mN2622400E3465400,0,CRS3035RES1000mN2622000E3465000,0,CRS3035RES1000mN2622000E3465000,651987,76,6,2,28,2,1937480.1,3222,0,31,1,0,14,16,0,0,2,2,0,6,11,6,14,23,9,3,0,1,31,17028
CRS3035RES200mN2622400E3465600,1,CRS3035RES1000mN2622000E3465000,0,CRS3035RES1000mN2622000E3465000,651986,1,0.2,0,0.4,0,20721.8,41.2,0,0.5,0,0.3,0.1,0.1,0,0,0,0,0,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0,0.1,0.5,17028
CRS3035RES200mN2622400E3465800,1,CRS3035RES1000mN2622000E3465000,0,CRS3035RES1000mN2622000E3465000,651986,5,0.9,0.2,1.8,0.1,103609,206,0,2.3,0,1.7,0.3,0.3,0,0,0.1,0.1,0.2,0.3,0.5,0.9,0.7,1.1,0.7,0.4,0,0.3,2.3,17028
CRS3035RES200mN2622400E3466000,1,CRS3035RES1000mN2622000E3466000,1,CRS3035RES2000mN2622000E3466000,274437,2,0.1,0,0.3,0.2,41293.6,81.8,0,0.7,0.1,0,0,0.6,0,0.3,0.1,0.1,0.2,0.3,0.1,0.6,0.4,0.1,0.1,0,0,0.1,0.7,17028
CRS3035RES200mN2622400E3466200,1,CRS3035RES1000mN2622000E3466000,1,CRS3035RES2000mN2622000E3466000,274437,5,0.2,0.1,0.8,0.4,103234.1,204.6,0,1.8,0.2,0,0,1.6,0,0.7,0.2,0.3,0.5,0.6,0.3,1.6,1,0.3,0.2,0,0,0.3,1.8,17028
CRS3035RES200mN2622400E3477600,1,CRS3035RES1000mN2622000E3477000,0,CRS3035RES1000mN2622000E3477000,652086,9,0.2,0.8,2.2,0.2,170164.9,276.4,0,2.4,0.5,0,0.6,1.3,0,0,1,0.5,0.6,1.5,0.6,2.1,1.8,0.3,0.3,0.3,0,0.5,2.4,17373
CRS3035RES200mN2622400E3480400,1,CRS3035RES1000mN2622000E3480000,1,CRS3035RES2000mN2622000E3480000,274488,4,0.1,0.1,1,0.1,82767.1,215.8,0.1,1.2,0.7,0,0,0.6,0,0,0.1,0.1,0.6,0.3,0.4,0.6,0.9,0.4,0.6,0,0,0.1,1.3,17315
CRS3035RES200mN2622400E3483400,1,CRS3035RES1000mN2622000E3483000,0,CRS3035RES1000mN2622000E3483000,652100,2,0.1,0.1,0.6,0,37587.2,81.1,0,0.6,0.1,0,0,0.5,0,0,0.1,0,0.2,0.4,0.1,0.4,0.5,0.1,0.1,0.1,0,0.1,0.6,17057
CRS3035RES200mN2622400E3483800,1,CRS3035RES1000mN2622000E3483000,0,CRS3035RES1000mN2622000E3483000,652100,8,0.5,0.3,2.3,0.2,150348.6,324.2,0,2.6,0.5,0.1,0.2,1.8,0,0,0.4,0,1.1,1.5,0.3,1.5,2.1,0.3,0.5,0.3,0,0.5,2.6,17057
CRS3035RES200mN2622400E3484000,0,CRS3035RES1000mN2622000E3484000,0,CRS3035RES4000mN2620000E3484000,652110,56,2,3,18,4,1203669.1,1804,0,18,0,0,0,18,0,0,3,0,4,12,8,6,17,6,0,0,0,2,18,17057
CRS3035RES200mN2622400E3484200,0,CRS3035RES1000mN2622000E3484000,0,CRS3035RES4000mN2620000E3484000,652112,108.5,4,5,32,3,2181563.6,3033,0,33,0,0,0,33,0,0,4.5,1,22,15,8,29,28,1,0,0,0,1,33,17057
CRS3035RES200mN2622400E3484600,0,CRS3035RES1000mN2622000E3484000,0,CRS3035RES4000mN2620000E3484000,652109,38,6,1,14,3,851091.3,2185,1,16,10,1,4,2,0,0,0,1,1,8,3,7,8,4,6,0,0,2,17,17057
CRS3035RES200mN2622400E3484800,0,CRS3035RES1000mN2622000E3484000,0,CRS3035RES4000mN2620000E3484000,652107,38,5,0,11,2,862773.8,1979,0,17,14,0,1,2,0,0,2,0,2.5,4.5,2,9,6,1,4,7,0,1,17,17057
CRS3035RES200mN2622400E3485000,1,CRS3035RES1000mN2622000E3485000,0,CRS3035RES4000mN2620000E3484000,652104,4,0.4,0,1.4,0.1,86455.8,231.8,0,1.7,0.7,0,0,1,0,0,0.3,0,0.1,0.2,0.3,1,0.8,0.4,0.7,0.2,0,0.3,1.7,17057
CRS3035RES200mN2622600E3461800,1,CRS3035RES1000mN2622000E3461000,1,CRS3035RES2000mN2622000E3460000,274425,1,0.3,0,0.2,0,27149.8,28.3,0.5,0.1,0,0,0.5,0.1,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0.2,0,0.1,0.6,17300
CRS3035RES200mN2622600E3462000,1,CRS3035RES1000mN2622000E3462000,0,CRS3035RES1000mN2622000E3462000,651915,22,2.8,0,7.5,0.8,596977.8,1024.7,1.1,8.9,2.8,1.4,1.9,3.9,0,0.3,1.1,0.3,1.7,1,1.9,3,5.3,2.2,5,0.5,0,0.6,10,17300
CRS3035RES200mN2622600E3462800,1,CRS3035RES1000mN2622000E3462000,0,CRS3035RES1000mN2622000E3462000,651915,13,1.6,0,4.4,0.5,352759.6,605.5,0.7,5.2,1.6,0.8,1.2,2.3,0,0.2,0.7,0.2,1,0.6,1.1,1.8,3.1,1.3,2.9,0.3,0,0.3,5.9,17028
CRS3035RES200mN2622600E3463200,1,CRS3035RES1000mN2622000E3463000,0,CRS3035RES1000mN2622000E3463000,651930,6,2.7,0,2.2,0.2,119421.9,263.3,0.9,3.1,0,0.9,0.4,2.7,0,0,0.4,0,0,0,0.7,1.3,0.4,1.6,0.7,0.9,0,1.3,4,17028
CRS3035RES200mN2622600E3463400,0,CRS3035RES1000mN2622000E3463000,0,CRS3035RES1000mN2622000E3463000,651946,145,36,1,66,7,3493309.2,6860,51,30,9,15,55,2,0,0,6,1,3,11,1,18,22,17,43,23,0,5,81,17028
CRS3035RES200mN2622600E3463600,0,CRS3035RES1000mN2622000E3463000,0,CRS3035RES1000mN2622000E3463000,651947,197.5,64,4,18,19,3530011.4,6225,103,12,4,4,1,106,0,46,15,4,7.5,15,21,68,24,25,10,7,1,23,115,17028
CRS3035RES200mN2622600E3463800,0,CRS3035RES1000mN2622000E3463000,0,CRS3035RES1000mN2622000E3463000,651936,72,25,0,6,6,1283717.1,3180,36,7,1,3,39,0,0,36,3,1,0,5,4,13,19,11,12,4,0,7,43,17028
CRS3035RES200mN2622600E3464000,0,CRS3035RES1000mN2622000E3464000,0,CRS3035RES1000mN2622000E3464000,652001,53,10,0,28,2,1172196.1,2693,0,28,0,0,28,0,0,0,1,1,0,0,4,2,5,12,24,3,1,0,28,17028
CRS3035RES200mN2622600E3464400,1,CRS3035RES1000mN2622000E3464000,0,CRS3035RES1000mN2622000E3464000,651997,15,2.6,0,6.5,1.3,310748.5,705,0,7.2,0,0,6.5,0.7,0,0,0.6,1.3,0,0,0,5.9,0.7,2.6,3.9,0,0,0,7.2,17028
CRS3035RES200mN2622600E3464600,0,CRS3035RES1000mN2622000E3464000,0,CRS3035RES1000mN2622000E3464000,652008,114,10,1,48,4,2875186.9,4972,0,52,0,0,51,1,0,0,3,2,1.5,4.5,2,14,24,29,20,14,0,3,52,17028
CRS3035RES200mN2622600E3464800,0,CRS3035RES1000mN2622000E3464000,0,CRS3035RES1000mN2622000E3464000,652010,114,22,5,29,5,2303345.7,4354,11,43,1,1,25,27,0,25,3,5,8,10,2,28,11,19,24,4,0,9,54,17028
CRS3035RES200mN2622600E3465000,0,CRS3035RES1000mN2622000E3465000,0,CRS3035RES1000mN2622000E3465000,651990,93,21,2,22,3,2091453.6,3269,23,24,0,6,4,37,0,0,6,2,3,8,9,31,14,7,12,1,0,6,47,17028
CRS3035RES200mN2622600E3465200,0,CRS3035RES1000mN2622000E3465000,0,CRS3035RES1000mN2622000E3465000,651988,66,11,1,2,5,1396059,2079,22,9,0,0,0,31,0,25,6,0,3,5,3,22,18,7,2,0,0,2,31,17028
CRS3035RES200mN2622600E3466200,1,CRS3035RES1000mN2622000E3466000,1,CRS3035RES2000mN2622000E3466000,274437,4,0.2,0.1,0.6,0.3,82587.3,163.7,0,1.4,0.1,0,0,1.3,0,0.5,0.2,0.2,0.4,0.5,0.2,1.2,0.8,0.3,0.2,0,0,0.2,1.4,17028
CRS3035RES200mN2622600E3468200,1,CRS3035RES1000mN2622000E3468000,1,CRS3035RES2000mN2622000E3468000,274455,9,0.2,0.3,2.4,0.3,248816.5,326.3,0,2.7,0.1,0,0.2,2.2,0.2,0,0.8,0.6,1,0.3,1,1.9,2.1,1.1,0.2,0,0,0,2.7,17391
CRS3035RES200mN2622600E3472800,1,CRS3035RES1000mN2622000E3472000,0,CRS3035RES1000mN2622000E3472000,652061,18,0,0.2,5.2,0.2,421702.7,554.1,0,5.2,0,0,0.4,4.8,0,0,2.1,1.8,0.2,2.3,1.1,6.4,2.7,0.7,0.2,0,0.5,0.2,5.2,17245
CRS3035RES200mN2622600E3473000,1,CRS3035RES1000mN2622000E3473000,0,CRS3035RES1000mN2622000E3473000,652064,57,6.5,0,19.6,3.7,1180043.9,2402.4,0,24.3,0,0,9.3,15,0,0,2.8,0,2.8,4.7,6.5,6.5,12.2,14,5.6,1.9,0,1.9,24.3,17245
CRS3035RES200mN2622600E3473200,1,CRS3035RES1000mN2622000E3473000,0,CRS3035RES1000mN2622000E3473000,652064,2,0.2,0,0.7,0.1,41405,84.3,0,0.9,0,0,0.4,0.5,0,0,0.1,0,0.1,0.2,0.2,0.2,0.4,0.5,0.2,0.1,0,0.1,0.9,1724517373
CRS3035RES200mN2622600E3476000,1,CRS3035RES1000mN2622000E3476000,0,CRS3035RES1000mN2622000E3476000,652089,4,0.2,0.1,1,0.1,87977.7,139.8,0,1.3,0.1,0,0.1,1.1,0,0,0.1,0.1,0.3,1,0.2,0.5,1.5,0.2,0.1,0,0,0.1,1.3,17373
CRS3035RES200mN2622600E3476200,1,CRS3035RES1000mN2622000E3476000,0,CRS3035RES1000mN2622000E3476000,652089,42,1.9,1.3,10,0.6,923766.2,1468.1,0,13.2,0.6,0,0.7,11.9,0,0,1.3,0.6,3.1,10.7,2.5,5,15.7,2.5,0.6,0,0,0.6,13.2,17373
CRS3035RES200mN2622600E3477400,1,CRS3035RES1000mN2622000E3477000,0,CRS3035RES1000mN2622000E3477000,652086,19,0.3,1.7,4.8,0.3,359237,583.6,0,5.1,1,0,1.4,2.7,0,0,2,1,1.4,3,1.4,4.4,3.7,0.7,0.7,0.7,0,1,5.1,17373
CRS3035RES200mN2622600E3477600,0,CRS3035RES1000mN2622000E3477000,0,CRS3035RES1000mN2622000E3477000,652088,37,3,2,13,2,888967.5,1819,0,14,2,0,5,7,0,0,3,0,3,4,2,7,7,7,3,1,0,0,14,17373
CRS3035RES200mN2622600E3481200,1,CRS3035RES1000mN2622000E3481000,1,CRS3035RES2000mN2622000E3480000,274488,18,0.4,0.4,4.7,0.4,372452,971.1,0.4,5.6,3.4,0,0,2.6,0,0,0.4,0.4,2.6,1.3,1.7,3,4.3,1.7,2.6,0,0,0.4,6,17007
CRS3035RES200mN2622600E3481400,1,CRS3035RES1000mN2622000E3481000,1,CRS3035RES2000mN2622000E3480000,274488,8,0.2,0.2,2.1,0.2,165534.2,431.6,0.2,2.5,1.5,0,0,1.2,0,0,0.2,0.2,1.1,0.6,0.8,1.3,1.9,0.8,1.1,0,0,0.2,2.7,17007
